"date","time","price_act"
"20210125","0830","15.62"
"20210125","0900","12.96"
"20210125","0930","7.83"
"20210125","1000","7"
"20210125","1030","5.88"
"20210125","1100","5.39"
"20210125","1130","5.29"
"20210125","1200","5.12"
"20210125","1230","5.12"
"20210125","1300","5.29"
"20210125","1330","5.29"
"20210125","1400","5.29"
"20210125","1430","5.39"
"20210125","1500","6.25"
"20210125","1530","7.12"
"20210125","1600","10.05"
"20210125","1630","20"
"20210125","1700","23.98"
"20210125","1730","26.16"
"20210125","1800","23.98"
"20210125","1830","17.8"
"20210125","1900","16.6"
"20210125","1930","12.96"
"20210125","2000","16.62"
"20210125","2030","13.94"
"20210125","2100","9.83"
"20210125","2130","8.88"
"20210125","2200","30"
"20210125","2230","12.96"
"20210125","2300","15"
"20210125","2330","11.31"
"20210126","0000","7.51"
"20210126","0030","5.98"
"20210126","0100","5.25"
"20210126","0130","5.25"
"20210126","0200","5.24"
"20210126","0230","5.24"
"20210126","0300","5.24"
"20210126","0330","5.24"
"20210126","0400","5.29"
"20210126","0430","5.31"
"20210126","0500","7.12"
"20210126","0530","8.88"
"20210126","0600","14.73"
"20210126","0630","30.01"
"20210126","0700","31"
"20210126","0730","65.74"
"20210126","0800","31"
"20210126","0830","31"
"20210126","0900","30"
"20210126","0930","16.34"
"20210126","1000","14.73"
"20210126","1030","13.85"
"20210126","1100","11.95"
"20210126","1130","8.29"
"20210126","1200","6.66"
"20210126","1230","6.66"
"20210126","1300","7.37"
"20210126","1330","8.69"
"20210126","1400","9.56"
"20210126","1430","11.42"
"20210126","1500","11.56"
"20210126","1530","14.73"
"20210126","1600","20.01"
"20210126","1630","30.02"
"20210126","1700","51"
"20210126","1730","31"
"20210126","1800","31"
"20210126","1830","31"
"20210126","1900","30.01"
"20210126","1930","20.01"
"20210126","2000","7.71"
"20210126","2030","7.56"
"20210126","2100","7.19"
"20210126","2130","7.14"
"20210126","2200","7.31"
"20210126","2230","7.13"
"20210126","2300","7.12"
"20210126","2330","6.82"
"20210127","0000","7.83"
"20210127","0030","6.61"
"20210127","0100","6.61"
"20210127","0130","6.35"
"20210127","0200","5.61"
"20210127","0230","6.19"
"20210127","0300","6.61"
"20210127","0330","6.76"
"20210127","0400","6.09"
"20210127","0430","6.27"
"20210127","0500","6.19"
"20210127","0530","7.12"
"20210127","0600","7.58"
"20210127","0630","8.88"
"20210127","0700","10.4"
"20210127","0730","12.32"
"20210127","0800","10.4"
"20210127","0830","10.4"
"20210127","0900","10.4"
"20210127","0930","10.4"
"20210127","1000","9.89"
"20210127","1030","8.02"
"20210127","1100","7.29"
"20210127","1130","7.13"
"20210127","1200","5.75"
"20210127","1230","5.45"
"20210127","1300","6.78"
"20210127","1330","6.78"
"20210127","1400","6.09"
"20210127","1430","6.76"
"20210127","1500","6.66"
"20210127","1530","8"
"20210127","1600","10.4"
"20210127","1630","10.4"
"20210127","1700","11.24"
"20210127","1730","10.4"
"20210127","1800","10.4"
"20210127","1830","10.4"
"20210127","1900","14.6"
"20210127","1930","10.18"
"20210127","2000","13.3"
"20210127","2030","9.37"
"20210127","2100","9.31"
"20210127","2130","7.45"
"20210127","2200","12.15"
"20210127","2230","8.88"
"20210127","2300","7.99"
"20210127","2330","6.96"
"20210128","0000","7.09"
"20210128","0030","7"
"20210128","0100","6.83"
"20210128","0130","6.27"
"20210128","0200","6.27"
"20210128","0230","6.68"
"20210128","0300","6.98"
"20210128","0330","6.64"
"20210128","0400","7.09"
"20210128","0430","7.11"
"20210128","0500","7.33"
"20210128","0530","7.72"
"20210128","0600","8.88"
"20210128","0630","12.33"
"20210128","0700","12.32"
"20210128","0730","15"
"20210128","0800","13.54"
"20210128","0830","13.92"
"20210128","0900","14.11"
"20210128","0930","13"
"20210128","1000","10.79"
"20210128","1030","8.88"
"20210128","1100","7.58"
"20210128","1130","7.43"
"20210128","1200","6.87"
"20210128","1230","6.84"
"20210128","1300","7.39"
"20210128","1330","7.45"
"20210128","1400","8.5"
"20210128","1430","8.88"
"20210128","1500","9.94"
"20210128","1530","10.79"
"20210128","1600","12"
"20210128","1630","14.6"
"20210128","1700","15.62"
"20210128","1730","15.62"
"20210128","1800","15.62"
"20210128","1830","14.73"
"20210128","1900","13.85"
"20210128","1930","10.79"
"20210128","2000","10.91"
"20210128","2030","9.15"
"20210128","2100","8.2"
"20210128","2130","7.44"
"20210128","2200","7.81"
"20210128","2230","7.41"
"20210128","2300","7.36"
"20210128","2330","7.32"
"20210129","0000","7.33"
"20210129","0030","6.83"
"20210129","0100","6.89"
"20210129","0130","6.27"
"20210129","0200","5.88"
"20210129","0230","6.27"
"20210129","0300","6.83"
"20210129","0330","6.89"
"20210129","0400","6.89"
"20210129","0430","6.89"
"20210129","0500","7.56"
"20210129","0530","7.64"
"20210129","0600","8.33"
"20210129","0630","10.48"
"20210129","0700","10.76"
"20210129","0730","10.76"
"20210129","0800","10.48"
"20210129","0830","10.76"
"20210129","0900","8.88"
"20210129","0930","8"
"20210129","1000","8.1"
"20210129","1030","7.32"
"20210129","1100","7.12"
"20210129","1130","7.12"
"20210129","1200","5.16"
"20210129","1230","5.13"
"20210129","1300","5.2"
"20210129","1330","5.22"
"20210129","1400","5.53"
"20210129","1430","7.12"
"20210129","1500","7.13"
"20210129","1530","8"
"20210129","1600","10.21"
"20210129","1630","10.48"
"20210129","1700","10.76"
"20210129","1730","10.76"
"20210129","1800","10.76"
"20210129","1830","10.48"
"20210129","1900","10.48"
"20210129","1930","10.21"
"20210129","2000","10.48"
"20210129","2030","10.48"
"20210129","2100","10.48"
"20210129","2130","10.21"
"20210129","2200","10.76"
"20210129","2230","9.77"
"20210129","2300","7.32"
"20210129","2330","7.18"
"20210130","0000","10.07"
"20210130","0030","8.37"
"20210130","0100","7.35"
"20210130","0130","7.29"
"20210130","0200","7.28"
"20210130","0230","7.35"
"20210130","0300","7.25"
"20210130","0330","7.25"
"20210130","0400","7.28"
"20210130","0430","7.28"
"20210130","0500","7.27"
"20210130","0530","7.28"
"20210130","0600","7.36"
"20210130","0630","7.42"
"20210130","0700","8.11"
"20210130","0730","8.37"
"20210130","0800","8.37"
"20210130","0830","8.37"
"20210130","0900","8.11"
"20210130","0930","7.94"
"20210130","1000","7.32"
"20210130","1030","7.15"
"20210130","1100","7.13"
"20210130","1130","7.12"
"20210130","1200","5.26"
"20210130","1230","5.35"
"20210130","1300","5.97"
"20210130","1330","6.49"
"20210130","1400","7.13"
"20210130","1430","7.13"
"20210130","1500","7.14"
"20210130","1530","7.22"
"20210130","1600","7.4"
"20210130","1630","8.58"
"20210130","1700","10.14"
"20210130","1730","10.22"
"20210130","1800","10.22"
"20210130","1830","10.22"
"20210130","1900","10.22"
"20210130","1930","10.22"
"20210130","2000","10.22"
"20210130","2030","10.22"
"20210130","2100","10.14"
"20210130","2130","10.14"
"20210130","2200","8.37"
"20210130","2230","7.8"
"20210130","2300","7.37"
"20210130","2330","7.32"
"20210131","0000","7.17"
"20210131","0030","7.17"
"20210131","0100","7.15"
"20210131","0130","7.12"
"20210131","0200","7.12"
"20210131","0230","7.08"
"20210131","0300","7.08"
"20210131","0330","7.04"
"20210131","0400","7.08"
"20210131","0430","7.08"
"20210131","0500","7.09"
"20210131","0530","7.12"
"20210131","0600","7.16"
"20210131","0630","7.16"
"20210131","0700","7.16"
"20210131","0730","7.16"
"20210131","0800","7.18"
"20210131","0830","7.18"
"20210131","0900","6.17"
"20210131","0930","5.66"
"20210131","1000","5.06"
"20210131","1030","4.91"
"20210131","1100","4.91"
"20210131","1130","4.84"
"20210131","1200","4.83"
"20210131","1230","4.83"
"20210131","1300","4.74"
"20210131","1330","4.74"
"20210131","1400","4.85"
"20210131","1430","4.94"
"20210131","1500","6.94"
"20210131","1530","7.08"
"20210131","1600","7.22"
"20210131","1630","7.32"
"20210131","1700","8.49"
"20210131","1730","8.49"
"20210131","1800","8.88"
"20210131","1830","8.88"
"20210131","1900","8.88"
"20210131","1930","9.11"
"20210131","2000","9.11"
"20210131","2030","8.56"
"20210131","2100","7.35"
"20210131","2130","7.33"
"20210131","2200","7.32"
"20210131","2230","7.15"
"20210131","2300","7.13"
"20210131","2330","7.12"
"20210201","0000","8.35"
"20210201","0030","8.35"
"20210201","0100","7.14"
"20210201","0130","7.14"
"20210201","0200","6.9"
"20210201","0230","6.76"
"20210201","0300","6.97"
"20210201","0330","6.97"
"20210201","0400","7.14"
"20210201","0430","7.14"
"20210201","0500","8.42"
"20210201","0530","8.47"
"20210201","0600","8.64"
"20210201","0630","8.7"
"20210201","0700","11.57"
"20210201","0730","12.01"
"20210201","0800","9.78"
"20210201","0830","9.9"
"20210201","0900","10.42"
"20210201","0930","9.78"
"20210201","1000","9.78"
"20210201","1030","8.89"
"20210201","1100","8.75"
"20210201","1130","8.75"
"20210201","1200","8.08"
"20210201","1230","7.14"
"20210201","1300","7.14"
"20210201","1330","8.09"
"20210201","1400","7.14"
"20210201","1430","7.14"
"20210201","1500","8.44"
"20210201","1530","8.44"
"20210201","1600","8.69"
"20210201","1630","8.69"
"20210201","1700","9.37"
"20210201","1730","9.72"
"20210201","1800","9.37"
"20210201","1830","9.37"
"20210201","1900","8.72"
"20210201","1930","8.7"
"20210201","2000","8.66"
"20210201","2030","8.66"
"20210201","2100","8.49"
"20210201","2130","8.43"
"20210201","2200","8.41"
"20210201","2230","8.4"
"20210201","2300","8.41"
"20210201","2330","8.35"
"20210202","0000","8.31"
"20210202","0030","7.14"
"20210202","0100","6.9"
"20210202","0130","6.85"
"20210202","0200","6.9"
"20210202","0230","6.9"
"20210202","0300","6.9"
"20210202","0330","7.11"
"20210202","0400","7.14"
"20210202","0430","7.14"
"20210202","0500","7.14"
"20210202","0530","8.31"
"20210202","0600","8.39"
"20210202","0630","8.41"
"20210202","0700","8.4"
"20210202","0730","8.4"
"20210202","0800","8.69"
"20210202","0830","9.15"
"20210202","0900","9.85"
"20210202","0930","9.84"
"20210202","1000","8.63"
"20210202","1030","8.63"
"20210202","1100","8.4"
"20210202","1130","8.31"
"20210202","1200","6.25"
"20210202","1230","6.25"
"20210202","1300","6.49"
"20210202","1330","6.34"
"20210202","1400","6.39"
"20210202","1430","6.39"
"20210202","1500","7.17"
"20210202","1530","7.17"
"20210202","1600","8.66"
"20210202","1630","8.74"
"20210202","1700","9.9"
"20210202","1730","10.1"
"20210202","1800","10.1"
"20210202","1830","10.1"
"20210202","1900","9.04"
"20210202","1930","8.94"
"20210202","2000","8.74"
"20210202","2030","8.67"
"20210202","2100","8.47"
"20210202","2130","8.39"
"20210202","2200","8.4"
"20210202","2230","8.39"
"20210202","2300","8.21"
"20210202","2330","8.15"
"20210203","0000","7.02"
"20210203","0030","6.66"
"20210203","0100","6.64"
"20210203","0130","6.64"
"20210203","0200","6.64"
"20210203","0230","6.64"
"20210203","0300","6.66"
"20210203","0330","6.66"
"20210203","0400","6.8"
"20210203","0430","6.8"
"20210203","0500","7.93"
"20210203","0530","8.17"
"20210203","0600","8.65"
"20210203","0630","10.02"
"20210203","0700","10.27"
"20210203","0730","10.85"
"20210203","0800","8.79"
"20210203","0830","8.79"
"20210203","0900","8.43"
"20210203","0930","8.4"
"20210203","1000","6.49"
"20210203","1030","6.49"
"20210203","1100","6.39"
"20210203","1130","6.59"
"20210203","1200","6.27"
"20210203","1230","6.27"
"20210203","1300","6.43"
"20210203","1330","6.43"
"20210203","1400","6.82"
"20210203","1430","6.85"
"20210203","1500","8.31"
"20210203","1530","8.41"
"20210203","1600","9.02"
"20210203","1630","10.32"
"20210203","1700","10.45"
"20210203","1730","10.45"
"20210203","1800","10.45"
"20210203","1830","10.45"
"20210203","1900","10.45"
"20210203","1930","10.03"
"20210203","2000","10.03"
"20210203","2030","9.98"
"20210203","2100","9.04"
"20210203","2130","8.67"
"20210203","2200","9.15"
"20210203","2230","8.8"
"20210203","2300","8.48"
"20210203","2330","8.43"
"20210204","0000","8.31"
"20210204","0030","7.05"
"20210204","0100","6.93"
"20210204","0130","6.93"
"20210204","0200","6.93"
"20210204","0230","6.93"
"20210204","0300","6.93"
"20210204","0330","6.97"
"20210204","0400","7.14"
"20210204","0430","7.43"
"20210204","0500","8.4"
"20210204","0530","8.41"
"20210204","0600","9.82"
"20210204","0630","10.54"
"20210204","0700","10.54"
"20210204","0730","11.37"
"20210204","0800","10.35"
"20210204","0830","10.54"
"20210204","0900","8.59"
"20210204","0930","8.45"
"20210204","1000","8.31"
"20210204","1030","8.28"
"20210204","1100","8.31"
"20210204","1130","8.31"
"20210204","1200","6.63"
"20210204","1230","6.63"
"20210204","1300","7.09"
"20210204","1330","7.09"
"20210204","1400","7.14"
"20210204","1430","7.14"
"20210204","1500","7.14"
"20210204","1530","8.19"
"20210204","1600","8.63"
"20210204","1630","8.73"
"20210204","1700","9.92"
"20210204","1730","10.07"
"20210204","1800","10.07"
"20210204","1830","10.07"
"20210204","1900","9.82"
"20210204","1930","9.82"
"20210204","2000","9.04"
"20210204","2030","8.95"
"20210204","2100","8.7"
"20210204","2130","8.55"
"20210204","2200","8.75"
"20210204","2230","8.45"
"20210204","2300","8.4"
"20210204","2330","8.31"
"20210205","0000","7.14"
"20210205","0030","6.9"
"20210205","0100","6.79"
"20210205","0130","6.79"
"20210205","0200","6.78"
"20210205","0230","6.78"
"20210205","0300","6.78"
"20210205","0330","6.78"
"20210205","0400","6.82"
"20210205","0430","6.9"
"20210205","0500","7.81"
"20210205","0530","8.25"
"20210205","0600","8.79"
"20210205","0630","9.27"
"20210205","0700","9.42"
"20210205","0730","9.66"
"20210205","0800","8.73"
"20210205","0830","8.74"
"20210205","0900","8.41"
"20210205","0930","8.23"
"20210205","1000","6.74"
"20210205","1030","6.49"
"20210205","1100","6.49"
"20210205","1130","6.49"
"20210205","1200","6.36"
"20210205","1230","6.26"
"20210205","1300","6.49"
"20210205","1330","6.49"
"20210205","1400","6.77"
"20210205","1430","6.77"
"20210205","1500","7.38"
"20210205","1530","8.24"
"20210205","1600","8.53"
"20210205","1630","8.84"
"20210205","1700","9.27"
"20210205","1730","9.27"
"20210205","1800","9.27"
"20210205","1830","9.27"
"20210205","1900","8.89"
"20210205","1930","8.89"
"20210205","2000","8.72"
"20210205","2030","8.68"
"20210205","2100","8.48"
"20210205","2130","8.43"
"20210205","2200","8.59"
"20210205","2230","8.47"
"20210205","2300","8.42"
"20210205","2330","8.38"
"20210206","0000","6.51"
"20210206","0030","6.45"
"20210206","0100","6.22"
"20210206","0130","6.22"
"20210206","0200","6.18"
"20210206","0230","6.18"
"20210206","0300","5.98"
"20210206","0330","5.98"
"20210206","0400","6.18"
"20210206","0430","6.18"
"20210206","0500","6.22"
"20210206","0530","6.33"
"20210206","0600","6.95"
"20210206","0630","8.22"
"20210206","0700","8.35"
"20210206","0730","8.34"
"20210206","0800","6.94"
"20210206","0830","6.94"
"20210206","0900","6.19"
"20210206","0930","6.14"
"20210206","1000","5.33"
"20210206","1030","4.69"
"20210206","1100","4.2"
"20210206","1130","4.13"
"20210206","1200","4.02"
"20210206","1230","3.99"
"20210206","1300","3.99"
"20210206","1330","3.99"
"20210206","1400","4.2"
"20210206","1430","4.43"
"20210206","1500","5.77"
"20210206","1530","5.89"
"20210206","1600","6.4"
"20210206","1630","6.68"
"20210206","1700","8.48"
"20210206","1730","8.64"
"20210206","1800","8.52"
"20210206","1830","8.52"
"20210206","1900","8.47"
"20210206","1930","8.47"
"20210206","2000","8.43"
"20210206","2030","8.41"
"20210206","2100","8.39"
"20210206","2130","8.19"
"20210206","2200","8.1"
"20210206","2230","7.14"
"20210206","2300","6.55"
"20210206","2330","6.34"
"20210207","0000","6.38"
"20210207","0030","6.24"
"20210207","0100","6.07"
"20210207","0130","6.07"
"20210207","0200","5.94"
"20210207","0230","5.82"
"20210207","0300","5.83"
"20210207","0330","5.83"
"20210207","0400","5.8"
"20210207","0430","5.8"
"20210207","0500","6.07"
"20210207","0530","6.07"
"20210207","0600","6.27"
"20210207","0630","6.27"
"20210207","0700","6.33"
"20210207","0730","6.33"
"20210207","0800","5.93"
"20210207","0830","5.93"
"20210207","0900","4.54"
"20210207","0930","4.26"
"20210207","1000","4.16"
"20210207","1030","4.03"
"20210207","1100","4.34"
"20210207","1130","4.02"
"20210207","1200","3.99"
"20210207","1230","3.99"
"20210207","1300","3.99"
"20210207","1330","4.1"
"20210207","1400","4.2"
"20210207","1430","4.2"
"20210207","1500","4.57"
"20210207","1530","5.3"
"20210207","1600","6.03"
"20210207","1630","6.07"
"20210207","1700","7.07"
"20210207","1730","7.07"
"20210207","1800","8.31"
"20210207","1830","8.31"
