datetime,price_act,electricity_demand,solar_generation,wind_generation,tempc,cloud8,windmps,wdir,rainmm,humid,radjcm2
2024/6/1 0:00,12.35,2323,0,2.2,18,8,1,80,0.43,98,0
2024/6/1 0:30,12.35,2263,0,2.25,17.8,8,1,155,0.455,98.5,0
2024/6/1 1:00,12.3,2203,0,2.3,17.6,8,1,230,0.48,99,0
2024/6/1 1:30,12.3,2191,0,2.275,17.75,8,1.5,145,0.46,98.5,0
2024/6/1 2:00,12.3,2179,0,2.25,17.9,8,2,60,0.44,98,0
2024/6/1 2:30,12.21,2194,0,2.55,18.05,8,2,100,0.525,96,0
2024/6/1 3:00,12.21,2209,0,2.85,18.2,8,2,140,0.61,94,0
2024/6/1 3:30,12.21,2208,0.166666667,2.9,18,8,1.5,110,0.595,94,0
2024/6/1 4:00,12.21,2207,0.333333333,2.95,17.8,8,1,80,0.58,94,0
2024/6/1 4:30,12.02,2179,29.66666667,2.975,17.85,7.5,1,95,0.72,94,1
2024/6/1 5:00,11.57,2151,59,3,17.9,7,1,110,0.86,94,2
2024/6/1 5:30,10.43,2147,150.8333334,2.95,18.15,7,1,95,0.48,94,17.5
2024/6/1 6:00,10.19,2143,242.6666667,2.9,18.4,7,1,80,0.1,94,33
2024/6/1 6:30,9.3,2196,370.7916667,2.45,18.75,7,1.5,65,0.065,90,54.5
2024/6/1 7:00,5,2249,498.9166667,2,19.1,7,2,50,0.03,86,76
2024/6/1 7:30,10.04,2364,636.9166667,1.775,19.2,7,1.5,55,0.015,86,101.5
2024/6/1 8:00,9.67,2479,774.9166667,1.55,19.3,7,1,60,0,86,127
2024/6/1 8:30,9.32,2585,933.8749999,1.625,20.05,7,1,60,0,80.5,153
2024/6/1 9:00,8.95,2691,1092.833333,1.7,20.8,7,1,60,0,75,179
2024/6/1 9:30,8,2795,1258.125,1.775,21.35,7,1.5,55,0,70.5,189.5
2024/6/1 10:00,7.55,2899,1423.416667,1.85,21.9,7,2,50,0,66,200
2024/6/1 10:30,7.55,2983,1504.875,1.9,22.65,7,2,55,0.01,61.5,200.5
2024/6/1 11:00,7.55,3067,1586.333333,1.95,23.4,7,2,60,0.02,57,201
2024/6/1 11:30,7.55,3057.5,1557.833333,1.925,24.05,7,2.5,65,0.02,56.5,191
2024/6/1 12:00,7.55,3048,1529.333333,1.9,24.7,7,3,70,0.02,56,181
2024/6/1 12:30,7.55,3040,1460.5,2,24.9,7,3,110,0.01,56.5,197.5
2024/6/1 13:00,7.55,3032,1391.666667,2.1,25.1,7,3,150,0,57,214
2024/6/1 13:30,9.67,2992,1250.875,2.25,25.4,7,3.5,155,0,57,219
2024/6/1 14:00,7,2952,1110.083333,2.4,25.7,7,4,160,0,57,224
2024/6/1 14:30,1,2908,957.9999999,2.55,25.65,7,4,125,0.01,52.5,216.5
2024/6/1 15:00,11.57,2864,805.9166667,2.7,25.6,7,4,90,0.02,48,209
2024/6/1 15:30,11.51,2851,636.5,2.625,25.4,7,4,105,0.04,51,179
2024/6/1 16:00,11.6,2838,467.0833333,2.55,25.2,7,4,120,0.06,54,149
2024/6/1 16:30,12.08,2816.5,317.25,2.675,24.4,7,4.5,135,0.045,58.5,121
2024/6/1 17:00,12.02,2795,167.4166667,2.8,23.6,7,5,150,0.03,63,93
2024/6/1 17:30,12.21,2790.5,92.66666669,3,23.1,7,4.5,130,0.04,63,68.5
2024/6/1 18:00,12.89,2786,17.91666667,3.2,22.6,7,4,110,0.05,63,44
2024/6/1 18:30,12.94,2789,8.958333335,3.15,21.75,7,3.5,120,0.07,65.5,24.5
2024/6/1 19:00,12.97,2792,0,3.1,20.9,7,3,130,0.09,68,5
2024/6/1 19:30,12.57,2738,0,3.075,20.5,6.5,3.5,105,0.11,69.5,2.5
2024/6/1 20:00,12.22,2684,0,3.05,20.1,6,4,80,0.13,71,0
2024/6/1 20:30,12.58,2614.5,0,3.275,19.6,6,3.5,75,0.09,74,0
2024/6/1 21:00,12.35,2545,0,3.5,19.1,6,3,70,0.05,77,0
2024/6/1 21:30,12.21,2488,0,3.475,18.9,6,3,70,0.05,78,0
2024/6/1 22:00,12.11,2431,0,3.45,18.7,6,3,70,0.05,79,0
2024/6/1 22:30,12.11,2385,0,3.475,18.65,6,3,70,0.05,79.5,0
2024/6/1 23:00,12.18,2339,0,3.5,18.6,6,3,70,0.05,80,0
2024/6/1 23:30,12.05,2263.5,0,3.45,18.5,6,2.5,85,0.04,81,0
2024/6/2 0:00,11.59,2188,0,3.4,18.4,6,2,100,0.03,82,0
2024/6/2 0:30,11.53,2133.5,0,3.325,18.4,6.5,2.5,80,0.045,81,0
2024/6/2 1:00,11.41,2079,0,3.25,18.4,7,3,60,0.06,80,0
2024/6/2 1:30,11.42,2067.5,0,3.3,18.35,7,2.5,40,0.115,80,0
2024/6/2 2:00,11.49,2056,0,3.35,18.3,7,2,20,0.17,80,0
2024/6/2 2:30,11.54,2073,0,3.225,18.1,7,2.5,25,0.185,81.5,0
2024/6/2 3:00,11.54,2090,0,3.1,17.9,7,3,30,0.2,83,0
2024/6/2 3:30,11.57,2101.5,0.166666667,3.3,17.25,7,3,50,0.15,88,0
2024/6/2 4:00,11.65,2113,0.333333333,3.5,16.6,7,3,70,0.1,93,0
2024/6/2 4:30,11.62,2102,22.95833333,3.575,16.55,7,2,60,0.08,93.5,0.5
2024/6/2 5:00,11.46,2091,45.58333333,3.65,16.5,7,1,50,0.06,94,1
2024/6/2 5:30,10.39,2086.5,115.7916667,3.475,16.6,7,1,35,0.08,95,8.5
2024/6/2 6:00,8.5,2082,186,3.3,16.7,7,1,20,0.1,96,16
2024/6/2 6:30,7.71,2131.5,276.3333334,3.1,17.1,7,1,170,0.135,95,37.5
2024/6/2 7:00,1,2181,366.6666667,2.9,17.5,7,1,320,0.17,94,59
2024/6/2 7:30,1,2262.5,484.7916667,2.8,18.15,6.5,1,320,0.225,88,93
2024/6/2 8:00,1.9,2344,602.9166667,2.7,18.8,6,1,320,0.28,82,127
2024/6/2 8:30,1,2451,721.9166667,2.625,19.65,6,1,190,0.31,77.5,167.5
2024/6/2 9:00,1.01,2558,840.9166667,2.55,20.5,6,1,60,0.34,73,208
2024/6/2 9:30,10.95,2611.5,862.625,2.475,21.1,6,2,75,0.32,69.5,214.5
2024/6/2 10:00,11.08,2665,884.3333333,2.4,21.7,6,3,90,0.3,66,221
2024/6/2 10:30,10.96,2698,833.375,2.4,22.3,6.5,3.5,115,0.265,65.5,211
2024/6/2 11:00,11,2731,782.4166667,2.4,22.9,7,4,140,0.23,65,201
2024/6/2 11:30,10.89,2719,697.7916667,2.45,22.75,7,3.5,140,0.245,65,175
2024/6/2 12:00,11,2707,613.1666667,2.5,22.6,7,3,140,0.26,65,149
2024/6/2 12:30,11.08,2689.5,538,2.775,22.45,7,3.5,145,0.495,66,136
2024/6/2 13:00,11.24,2672,462.8333333,3.05,22.3,7,4,150,0.73,67,123
2024/6/2 13:30,7.71,2676.5,390.2083333,2.975,21.45,7.5,3.5,145,0.775,74.5,106.5
2024/6/2 14:00,7.71,2681,317.5833333,2.9,20.6,8,3,140,0.82,82,90
2024/6/2 14:30,10,2653,231.125,2.975,20.2,8,3,220,0.82,87.5,73
2024/6/2 15:00,10.21,2625,144.6666667,3.05,19.8,8,3,300,0.82,93,56
2024/6/2 15:30,10.18,2624.5,107.6666667,3.125,19.05,8,3.5,155,0.745,95.5,45.5
2024/6/2 16:00,10.16,2624,70.66666667,3.2,18.3,8,4,10,0.67,98,35
2024/6/2 16:30,11,2673,56.20833334,3.3,18.25,8,3.5,10,0.61,98,26.5
2024/6/2 17:00,12.14,2722,41.75,3.4,18.2,8,3,10,0.55,98,18
2024/6/2 17:30,12.39,2756,23.95833333,3.4,17.8,8,2,20,0.605,99,12.5
2024/6/2 18:00,12.5,2790,6.166666667,3.4,17.4,8,1,30,0.66,100,7
2024/6/2 18:30,12.58,2779.5,3.083333334,3.65,17.45,8,1,40,1.28,100,4
2024/6/2 19:00,13,2769,0,3.9,17.5,8,1,50,1.9,100,1
2024/6/2 19:30,12.32,2728,0,4.1,17.5,8,1,52.5,1.715,100,0.5
2024/6/2 20:00,12.27,2687,0,4.3,17.5,8,1,55,1.53,100,0
2024/6/2 20:30,12.32,2624.5,0,4.55,17.5,8,1,57.5,1.345,99.5,0
2024/6/2 21:00,12.21,2562,0,4.8,17.5,8,1,60,1.16,99,0
2024/6/2 21:30,12.22,2492.5,0,4.575,17.45,8,1.5,55,0.83,99,0
2024/6/2 22:00,12.2,2423,0,4.35,17.4,8,2,50,0.5,99,0
2024/6/2 22:30,12.1,2369,0,4.075,17.35,8,2,50,0.485,99,0
2024/6/2 23:00,11.97,2315,0,3.8,17.3,8,2,50,0.47,99,0
2024/6/2 23:30,11.57,2242.5,0,3.325,17.3,8,1.5,30,0.515,99.5,0
2024/6/3 0:00,12,2170,0,2.85,17.3,8,1,10,0.56,100,0
2024/6/3 0:30,11.69,2121,0,2.6,16.9,8,2,180,0.34,99.5,0
2024/6/3 1:00,11.78,2072,0,2.35,16.5,8,3,350,0.12,99,0
2024/6/3 1:30,11.6,2070,0,2.1,16.15,8,3,335,0.075,98.5,0
2024/6/3 2:00,11.98,2068,0,1.85,15.8,8,3,320,0.03,98,0
2024/6/3 2:30,12.01,2090.5,0,1.75,15.65,8,2.5,320,0.035,98,0
2024/6/3 3:00,11.98,2113,0,1.65,15.5,8,2,320,0.04,98,0
2024/6/3 3:30,11.97,2133,0.166666667,1.8,15.45,8,2.5,330,0.045,97.5,0
2024/6/3 4:00,11.94,2153,0.333333333,1.95,15.4,8,3,340,0.05,97,0
2024/6/3 4:30,12.14,2163.5,25.70833333,1.95,15.55,8,2,340,0.045,95.5,0
2024/6/3 5:00,11.66,2174,51.08333333,1.95,15.7,8,1,340,0.04,94,0
2024/6/3 5:30,11.57,2229,129.0833333,1.825,15.75,8,1.5,335,0.04,94,2.5
2024/6/3 6:00,11.23,2284,207.0833333,1.7,15.8,8,2,330,0.04,94,5
2024/6/3 6:30,11.13,2394.5,341.1666667,1.675,16.15,8,2.5,335,0.04,94,8
2024/6/3 7:00,11.06,2505,475.25,1.65,16.5,8,3,340,0.04,94,11
2024/6/3 7:30,10.9,2675,646.625,1.6,16.85,8,2.5,345,0.04,91.5,14.5
2024/6/3 8:00,10.9,2845,818,1.55,17.2,8,2,350,0.04,89,18
2024/6/3 8:30,10.96,3007,954.5,1.425,18,8,1.5,350,0.04,88,21.5
2024/6/3 9:00,10.9,3169,1091,1.3,18.8,8,1,350,0.04,87,25
2024/6/3 9:30,10.64,3256.5,1202.791667,1.2,19.4,8,1,190,0.035,84.5,45
2024/6/3 10:00,10.64,3344,1314.583333,1.1,20,8,1,30,0.03,82,65
2024/6/3 10:30,10.29,3386.5,1349.916667,1.075,20.85,7.5,1,50,0.035,75,87
2024/6/3 11:00,9.82,3429,1385.25,1.05,21.7,7,1,70,0.04,68,109
2024/6/3 11:30,9.5,3381,1355.166667,1.075,22.35,7,1,105,0.04,67,129
2024/6/3 12:00,5,3333,1325.083333,1.1,23,7,1,140,0.04,66,149
2024/6/3 12:30,1,3365,1244.958333,1.075,22.45,6.5,1,165,0.05,69.5,177
2024/6/3 13:00,10.14,3397,1164.833333,1.05,21.9,6,1,190,0.06,73,205
2024/6/3 13:30,11.38,3391.5,1080.041667,1.25,22.65,6,1.5,165,0.075,68,218
2024/6/3 14:00,11.57,3386,995.25,1.45,23.4,6,2,140,0.09,63,231
2024/6/3 14:30,11.78,3376.5,869.2916667,1.6,23.45,5.5,3,140,0.115,62.5,227
2024/6/3 15:00,11.97,3367,743.3333333,1.75,23.5,5,4,140,0.14,62,223
2024/6/3 15:30,12.43,3350,569.0833333,2.075,23.05,5.5,4,150,0.32,64.5,182
2024/6/3 16:00,12.32,3333,394.8333333,2.4,22.6,6,4,160,0.5,67,141
2024/6/3 16:30,12.36,3268.5,262.3333333,2.6,20.9,6,4.5,235,0.575,78,105.5
2024/6/3 17:00,12.36,3204,129.8333333,2.8,19.2,6,5,310,0.65,89,70
2024/6/3 17:30,12.81,3166,72.04166665,2.4,18.8,6.5,3,275,0.65,94,46
2024/6/3 18:00,12.77,3128,14.25,2,18.4,7,1,240,0.65,99,22
2024/6/3 18:30,13,3089.5,7.125,2.1,17.95,7,1.5,160,0.895,97.5,12
2024/6/3 19:00,12.89,3051,0,2.2,17.5,7,2,80,1.14,96,2
2024/6/3 19:30,12.5,2981.5,0,2.275,17.75,7.5,2.5,70,1.105,97,1
2024/6/3 20:00,12.57,2912,0,2.35,18,8,3,60,1.07,98,0
2024/6/3 20:30,12.21,2835,0,2.575,17.45,8,3,40,1.055,96,0
2024/6/3 21:00,12.22,2758,0,2.8,16.9,8,3,20,1.04,94,0
2024/6/3 21:30,12,2700,0,3.025,16.25,7.5,3,25,0.725,96,0
2024/6/3 22:00,12.81,2642,0,3.25,15.6,7,3,30,0.41,98,0
2024/6/3 22:30,12.65,2572,0,3.225,15.55,6.5,3.5,35,0.36,97.5,0
2024/6/3 23:00,12.64,2502,0,3.2,15.5,6,4,40,0.31,97,0
2024/6/3 23:30,12.21,2411,0,4,15.3,5.5,3,190,0.315,98,0
2024/6/4 0:00,12.92,2320,0,4.8,15.1,5,2,340,0.32,99,0
2024/6/4 0:30,13,2262.5,0,4.975,15.45,4.5,2,330,0.235,99,0
2024/6/4 1:00,12.5,2205,0,5.15,15.8,4,2,320,0.15,99,0
2024/6/4 1:30,12.43,2198,0,5.275,15.5,3.5,2.5,310,0.12,99.5,0
2024/6/4 2:00,12.46,2191,0,5.4,15.2,3,3,300,0.09,100,0
2024/6/4 2:30,12.5,2213,0,5.45,15.3,2.5,2,155,0.07,100,0
2024/6/4 3:00,12.5,2235,0,5.5,15.4,2,1,10,0.05,100,0
2024/6/4 3:30,12.21,2240,0.208333334,6,15.3,2,1,165,0.025,99.5,0
2024/6/4 4:00,12.37,2245,0.416666667,6.5,15.2,2,1,320,0,99,0
2024/6/4 4:30,12.22,2252.5,48.20833333,6.5,15.25,2,1,330,0,99,1.5
2024/6/4 5:00,12.01,2260,96,6.5,15.3,2,1,340,0,99,3
2024/6/4 5:30,11.69,2304.5,236.4583334,6.3,15.8,2,1,175,0,98.5,26.5
2024/6/4 6:00,11.23,2349,376.9166667,6.1,16.3,2,1,10,0,98,50
2024/6/4 6:30,11.06,2480,565.125,5.875,16.95,2,1,165,0,95.5,79.5
2024/6/4 7:00,11.22,2611,753.3333333,5.65,17.6,2,1,320,0,93,109
2024/6/4 7:30,11.49,2816.5,903.7083332,5.5,18.6,2,2,165,0,86.5,141.5
2024/6/4 8:00,11.46,3022,1054.083333,5.35,19.6,2,3,10,0,80,174
2024/6/4 8:30,11.57,3161.5,1127.583333,4.925,20.3,2,3,185,0,73.5,205.5
2024/6/4 9:00,11.57,3301,1201.083333,4.5,21,2,3,360,0,67,237
2024/6/4 9:30,11.46,3332.5,1245.291667,4.375,21.75,2.5,4,195,0,63,249
2024/6/4 10:00,11.02,3364,1289.5,4.25,22.5,3,5,30,0,59,261
2024/6/4 10:30,10.61,3405,1337.041667,4.2,22.25,4,4,35,0,60.5,252
2024/6/4 11:00,10.44,3446,1384.583333,4.15,22,5,3,40,0,62,243
2024/6/4 11:30,9.55,3395,1374.958333,4.2,21.9,5.5,3,25,0,60.5,212
2024/6/4 12:00,8.64,3344,1365.333333,4.25,21.8,6,3,10,0,59,181
2024/6/4 12:30,8.64,3382.5,1304.583333,4.45,22.6,5.5,3,15,0,54.5,198
2024/6/4 13:00,10.44,3421,1243.833333,4.65,23.4,5,3,20,0,50,215
2024/6/4 13:30,11.42,3413,1143.375,4.925,23.75,5,3,45,0.035,54,220
2024/6/4 14:00,11.57,3405,1042.916667,5.2,24.1,5,3,70,0.07,58,225
2024/6/4 14:30,11.58,3360,898.4583335,5.475,24.2,4.5,3,60,0.055,54.5,217
2024/6/4 15:00,12.02,3315,754,5.75,24.3,4,3,50,0.04,51,209
2024/6/4 15:30,12.05,3294.5,597.5833334,6.025,24.1,3.5,3,55,0.05,53.5,192
2024/6/4 16:00,11.66,3274,441.1666667,6.3,23.9,3,3,60,0.06,56,175
2024/6/4 16:30,11.94,3223.5,305.7083334,6.85,23.2,3,3,60,0.075,59,149.5
2024/6/4 17:00,12.05,3173,170.25,7.4,22.5,3,3,60,0.09,62,124
2024/6/4 17:30,12.59,3140,97.20833334,7.8,21.7,2.5,3.5,80,0.09,64.5,95.5
2024/6/4 18:00,13.05,3107,24.16666667,8.2,20.9,2,4,100,0.09,67,67
2024/6/4 18:30,14,3077.5,12.08333334,8.95,20.3,3,4,75,0.065,68.5,37
2024/6/4 19:00,13.69,3048,0,9.7,19.7,4,4,50,0.04,70,7
2024/6/4 19:30,12.96,2981,0,10.225,19.45,4.5,3.5,75,0.055,68.5,3.5
2024/6/4 20:00,12.87,2914,0,10.75,19.2,5,3,100,0.07,67,0
2024/6/4 20:30,12.48,2832.5,0,10.95,18.95,6,2,85,0.08,69,0
2024/6/4 21:00,12.35,2751,0,11.15,18.7,7,1,70,0.09,71,0
2024/6/4 21:30,12,2687.5,0,10.925,18.3,7,1,80,0.065,74,0
2024/6/4 22:00,12.21,2624,0,10.7,17.9,7,1,90,0.04,77,0
2024/6/4 22:30,12.02,2556,0,10.65,18.15,7,1,85,0.02,75.5,0
2024/6/4 23:00,12.22,2488,0,10.6,18.4,7,1,80,0,74,0
2024/6/4 23:30,12.05,2402,0,11,18.05,7,1,65,0,77.5,0
2024/6/5 0:00,11.94,2316,0,11.4,17.7,7,1,50,0,81,0
2024/6/5 0:30,11.57,2259,0,11.3,17.65,7,1,65,0,80.5,0
2024/6/5 1:00,11.57,2202,0,11.2,17.6,7,1,80,0,80,0
2024/6/5 1:30,11.57,2195,0,11.225,17.15,7,1,70,0,82.5,0
2024/6/5 2:00,11.57,2188,0,11.25,16.7,7,1,60,0,85,0
2024/6/5 2:30,11.57,2206,0,11.125,17,7,1,70,0,84,0
2024/6/5 3:00,11.57,2224,0,11,17.3,7,1,80,0,83,0
2024/6/5 3:30,11.81,2230.5,0.208333334,11.15,17.2,6.5,1,70,0,83.5,0
2024/6/5 4:00,12.03,2237,0.416666667,11.3,17.1,6,1,60,0,84,0
2024/6/5 4:30,11.81,2240,49.875,10.9,16.95,5.5,1.5,50,0,83.5,1
2024/6/5 5:00,11.57,2243,99.33333333,10.5,16.8,5,2,40,0,83,2
2024/6/5 5:30,11.42,2285,242.1666667,10.4,17.4,4.5,1.5,40,0,81.5,21
2024/6/5 6:00,10.87,2327,385,10.3,18,4,1,40,0,80,40
2024/6/5 6:30,10.47,2453.5,588.375,10.175,18.65,3.5,1,35,0,76.5,69.5
2024/6/5 7:00,10.1,2580,791.75,10.05,19.3,3,1,30,0,73,99
2024/6/5 7:30,8.94,2777.5,976.2916665,9.7,19.95,2.5,2,185,0,70.5,136
2024/6/5 8:00,6,2975,1160.833333,9.35,20.6,2,3,340,0,68,173
2024/6/5 8:30,5,3148,1302.458333,9.05,21.05,1.5,3,325,0,63,210
2024/6/5 9:00,5,3321,1444.083333,8.75,21.5,1,3,310,0,58,247
2024/6/5 9:30,2,3398,1525.708333,8.25,22.5,1,2,315,0,57,276
2024/6/5 10:00,2,3475,1607.333333,7.75,23.5,1,1,320,0,56,305
2024/6/5 10:30,4,3507.5,1635.375,7.225,24.1,1,2,170,0,52.5,325
2024/6/5 11:00,3.03,3540,1663.416667,6.7,24.7,1,3,20,0,49,345
2024/6/5 11:30,7.5,3489.5,1649,6.275,24.8,1,3,35,0,47.5,353.5
2024/6/5 12:00,7.01,3439,1634.583333,5.85,24.9,1,3,50,0,46,362
2024/6/5 12:30,7.5,3479.5,1571.125,5.55,24.95,1,3,55,0,45.5,357.5
2024/6/5 13:00,3.01,3520,1507.666667,5.25,25,1,3,60,0,45,353
2024/6/5 13:30,8.55,3509.5,1389.75,4.975,25.9,1,3,60,0,43,336
2024/6/5 14:00,11.19,3499,1271.833333,4.7,26.8,1,3,60,0,41,319
2024/6/5 14:30,11.57,3466,1112.333333,4.35,26.9,1,3,85,0,39,293
2024/6/5 15:00,11.61,3433,952.8333333,4,27,1,3,110,0,37,267
2024/6/5 15:30,11.75,3416,761.2083333,3.725,26.7,1,3,135,0,41,234.5
2024/6/5 16:00,11.74,3399,569.5833333,3.45,26.4,1,3,160,0,45,202
2024/6/5 16:30,12.03,3339,394.4583333,3.375,25.5,1,4.5,155,0,50.5,167.5
2024/6/5 17:00,12.35,3279,219.3333333,3.3,24.6,1,6,150,0,56,133
2024/6/5 17:30,12.73,3236.5,125.2083333,3,23.8,1,5.5,140,0,61.5,101
2024/6/5 18:00,13.3,3194,31.08333333,2.7,23,1,5,130,0,67,69
2024/6/5 18:30,15,3169.5,15.54166667,2.425,22.4,1,4,160,0,67.5,38.5
2024/6/5 19:00,14,3145,0,2.15,21.8,1,3,190,0,68,8
2024/6/5 19:30,13.07,3071.5,0,2.175,21.5,1.5,4.5,175,0,68.5,4
2024/6/5 20:00,12.8,2998,0,2.2,21.2,2,6,160,0,69,0
2024/6/5 20:30,12.63,2913,0,2.25,20.7,2,5,145,0,66.5,0
2024/6/5 21:00,12.4,2828,0,2.3,20.2,2,4,130,0,64,0
2024/6/5 21:30,12.22,2760,0,2.775,20.05,2,3,145,0,65.5,0
2024/6/5 22:00,12.35,2692,0,3.25,19.9,2,2,160,0,67,0
2024/6/5 22:30,12.1,2624,0,3.425,19.85,2,2.5,155,0,68,0
2024/6/5 23:00,12,2556,0,3.6,19.8,2,3,150,0,69,0
2024/6/5 23:30,11.78,2455.5,0,2.85,19.9,2,3,145,0,71.5,0
2024/6/6 0:00,12.45,2355,0,2.1,20,2,3,140,0,74,0
2024/6/6 0:30,12.45,2297.5,0,2.1,19.7,2,2.5,150,0,76.5,0
2024/6/6 1:00,12.1,2240,0,2.1,19.4,2,2,160,0,79,0
2024/6/6 1:30,12.1,2229.5,0,2.15,19.05,2,1.5,150,0,82,0
2024/6/6 2:00,12.1,2219,0,2.2,18.7,2,1,140,0,85,0
2024/6/6 2:30,11.98,2237.5,0,2.125,18.45,2,1,155,0,86,0
2024/6/6 3:00,12.1,2256,0,2.05,18.2,2,1,170,0,87,0
2024/6/6 3:30,12.1,2264,0.208333334,2.025,18.75,3,1,165,0,85,0
2024/6/6 4:00,12.09,2272,0.416666667,2,19.3,4,1,160,0,83,0
2024/6/6 4:30,12.1,2273,37.5,1.925,19.6,4.5,2,160,0,83,1
2024/6/6 5:00,11.7,2274,74.58333333,1.85,19.9,5,3,160,0,83,2
2024/6/6 5:30,11.57,2319,164.75,1.675,20.25,6,2,175,0,82,9
2024/6/6 6:00,11.45,2364,254.9166667,1.5,20.6,7,1,190,0,81,16
2024/6/6 6:30,11.57,2469,370.5833334,1.275,21,7,1,185,0,80,25.5
2024/6/6 7:00,11.13,2574,486.25,1.05,21.4,7,1,180,0,79,35
2024/6/6 7:30,11,2759,614.8333334,0.975,21.25,7.5,1,180,0.01,79.5,46
2024/6/6 8:00,7,2944,743.4166667,0.9,21.1,8,1,180,0.02,80,57
2024/6/6 8:30,7.5,3141,882.7499999,0.925,21.6,8,1,105,0.01,77.5,67.5
2024/6/6 9:00,7.5,3338,1022.083333,0.95,22.1,8,1,30,0,75,78
2024/6/6 9:30,6.01,3372,1029.041667,0.9,22.85,8,1,65,0,75,111
2024/6/6 10:00,7.92,3406,1036,0.85,23.6,8,1,100,0,75,144
2024/6/6 10:30,7.5,3414,1081.041667,0.9,23.3,7.5,2,115,0,74,177
2024/6/6 11:00,7.54,3422,1126.083333,0.95,23,7,3,130,0,73,210
2024/6/6 11:30,8.35,3415.5,1161.791667,0.85,23.8,7,3.5,155,0,68,236
2024/6/6 12:00,8.5,3409,1197.5,0.75,24.6,7,4,180,0,63,262
2024/6/6 12:30,9.04,3464,1129.375,0.775,24.95,7,3.5,175,0,60.5,259
2024/6/6 13:00,9.13,3519,1061.25,0.8,25.3,7,3,170,0,58,256
2024/6/6 13:30,11.57,3497,995.9583334,0.85,25.35,7,4,165,0.015,58.5,244
2024/6/6 14:00,14.58,3475,930.6666667,0.9,25.4,7,5,160,0.03,59,232
2024/6/6 14:30,16.45,3486,854.8333334,1.025,25.35,7,4.5,170,0.015,58,213
2024/6/6 15:00,13.52,3497,779,1.15,25.3,7,4,180,0,57,194
2024/6/6 15:30,13.52,3464.5,611,1.2,25.15,7,4.5,185,0,57,170.5
2024/6/6 16:00,12.3,3432,443,1.25,25,7,5,190,0,57,147
2024/6/6 16:30,12.41,3353.5,295.625,1.425,24.4,7,5,175,0,59,122
2024/6/6 17:00,12.81,3275,148.25,1.6,23.8,7,5,160,0,61,97
2024/6/6 17:30,13.09,3255.5,81.66666667,1.625,23.3,7,6,165,0,63.5,73.5
2024/6/6 18:00,13.52,3236,15.08333333,1.65,22.8,7,7,170,0,66,50
2024/6/6 18:30,14,3207.5,7.541666665,1.675,22.4,7,5.5,170,0,69,28
2024/6/6 19:00,13.52,3179,0,1.7,22,7,4,170,0,72,6
2024/6/6 19:30,13.5,3107,0,1.925,21.85,7,3.5,180,0,71,3
2024/6/6 20:00,13.05,3035,0,2.15,21.7,7,3,190,0,70,0
2024/6/6 20:30,12.95,2953.5,0,2.125,21.55,7,3.5,180,0,72,0
2024/6/6 21:00,12.78,2872,0,2.1,21.4,7,4,170,0,74,0
2024/6/6 21:30,12.37,2803.5,0,2.325,21.35,7,3.5,160,0,73.5,0
2024/6/6 22:00,12.3,2735,0,2.55,21.3,7,3,150,0,73,0
2024/6/6 22:30,12.35,2660.5,0,2.375,21.2,7,3.5,155,0,72.5,0
2024/6/6 23:00,12.39,2586,0,2.2,21.1,7,4,160,0,72,0
2024/6/6 23:30,12.1,2485.5,0,2.075,21.05,6.5,4.5,170,0,72.5,0
2024/6/7 0:00,12.21,2385,0,1.95,21,6,5,180,0,73,0
2024/6/7 0:30,12.37,2326,0,1.85,20.9,6,4.5,180,0,74,0
2024/6/7 1:00,12.52,2267,0,1.75,20.8,6,4,180,0,75,0
2024/6/7 1:30,12.51,2252.5,0,1.725,20.8,6,3.5,180,0,75,0
2024/6/7 2:00,12.39,2238,0,1.7,20.8,6,3,180,0,75,0
2024/6/7 2:30,12.14,2253.5,0,1.525,20.4,6,2.5,170,0,77,0
2024/6/7 3:00,12.02,2269,0,1.35,20,6,2,160,0,79,0
2024/6/7 3:30,12.02,2280.5,0.208333334,1.525,19.95,6,2,165,0,81.5,0
2024/6/7 4:00,12.14,2292,0.416666667,1.7,19.9,6,2,170,0,84,0
2024/6/7 4:30,12,2296.5,26.5,1.575,19.85,6.5,1.5,160,0,84.5,1
2024/6/7 5:00,11.6,2301,52.58333333,1.45,19.8,7,1,150,0,85,2
2024/6/7 5:30,11.56,2345.5,135.875,1.375,20,7,1,95,0,84,17.5
2024/6/7 6:00,11.57,2390,219.1666667,1.3,20.2,7,1,40,0,83,33
2024/6/7 6:30,11.56,2517,354.2916667,1.375,20.95,7,1,55,0.01,78.5,55
2024/6/7 7:00,11.56,2644,489.4166667,1.45,21.7,7,1,70,0.02,74,77
2024/6/7 7:30,11.88,2861.5,624.5833334,1.45,21.95,7,1,125,0.025,71,102
2024/6/7 8:00,12.96,3079,759.75,1.45,22.2,7,1,180,0.03,68,127
2024/6/7 8:30,14.5,3215.5,846.3333334,1.5,23.05,7,1.5,160,0.03,65.5,153
2024/6/7 9:00,16.45,3352,932.9166667,1.55,23.9,7,2,140,0.03,63,179
2024/6/7 9:30,15.58,3400.5,992.7916669,1.65,23.95,7,2,155,0.015,62,203
2024/6/7 10:00,13.27,3449,1052.666667,1.75,24,7,2,170,0,61,227
2024/6/7 10:30,12.81,3488.5,1143.833334,1.925,23.95,6.5,3,160,0,60,245.5
